blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""080050873001""","""Denver-Aurora-Lakewood, CO""",1,2602,877,123.79,37,43,44,21,27,26,16,16,17,6.32,44.76,1.4,1,1,14436,12597,14068,9,9,10,10221,8651,9425,8021,6713,7273,2034,1775,1982,165,163,170,141,139,144,9.2,7.7,12.41,7.08,46118,7,51868,91,21,83,1555,1172,2327,1107,5,95
"""081230004021""","""Greeley, CO""",1,1557,552,110.69,36,41,38,15,19,17,21,22,21,7.88,39.28,1.72,2,2,19278,17258,18519,2,2,2,12576,10788,11574,9843,8340,8948,2717,2431,2609,16,17,17,21,22,22,8.3,2.1,5.71,4.99,16172,49,24372,92,4,220,538,754,917,692,27,73
"""080470138002""","""Denver-Aurora-Lakewood, CO""",1,1992,860,51695.77,49,57,58,23,28,27,26,29,30,10.76,0.18,2.36,2,2,26845,24064,26558,0,0,0,17240,15290,16226,13457,11900,12485,3783,3390,3741,0,0,0,0,0,0,0.4,0.7,0.36,0.02,1567,95,1946,83,183,10,2680,1234,1245,1156,88,12
"""080690013071""","""Fort Collins, CO""",1,4250,1652,2241.08,53,63,59,29,36,32,24,26,26,10,7.37,1.99,2,2,23312,20664,23597,0,0,0,14126,12676,14133,10842,9765,10809,3284,2911,3324,0,0,0,0,0,0,3.6,1,2.71,0.74,6564,77,8506,88,15,67,1178,1450,1501,1186,84,16
"""080870003001""","""Fort Morgan, CO""",1,2021,833,10162.1,52,60,47,21,27,19,30,33,27,10.3,0.84,2.06,2,2,25177,22506,25019,0,0,0,14731,12977,14781,11184,9806,11256,3547,3171,3524,0,0,0,0,0,0,4,0,1.61,0.08,1857,56,2037,85,80,15,2146,867,998,621,65,35
"""080150004013""",,1,1059,406,153765.32,69,83,67,37,46,35,32,38,33,9.43,0.02,2.41,2,3,24152,21510,26903,1,1,1,16554,15393,17614,13137,12352,13803,3402,3030,3790,15,11,21,13,9,18,0,0.6,0.08,0,433,100,491,77,1156,2,4830,1555,1555,,100,0
"""080690024011""","""Fort Collins, CO""",1,764,304,228499.54,57,68,63,28,35,31,29,34,32,9.89,0.01,2.5,2,2,26214,23527,26560,1,1,1,17295,16056,17262,13580,12725,13500,3693,3314,3741,22,16,21,30,22,28,0,0.6,0.03,0,515,96,555,78,501,3,5065,1392,1392,,90,10
"""080459520011""","""Glenwood Springs, CO""",1,2092,819,20568.74,57,69,63,32,40,35,26,29,28,10.3,0.41,2.16,2,2,25419,22438,25049,2,1,1,15325,14027,15024,11743,10866,11494,3581,3161,3529,1,1,1,0,0,0,1.9,0.3,2.9,0.04,848,51,684,79,210,17,2431,1590,1697,957,86,14
"""080490002012""",,1,1528,668,172542.56,54,63,61,26,32,30,28,31,30,10.34,0.04,2.42,2,2,27247,24414,26116,1,1,1,17664,15724,16326,13807,12276,12634,3840,3439,3679,18,9,13,15,8,11,0.4,0.5,0.81,0,823,76,911,80,444,3,3586,1367,1480,700,85,15
"""080559609003""",,1,1095,516,700768.94,86,104,56,41,52,24,44,52,31,8.83,0.01,2.14,2,2,21250,18862,25866,2,1,2,14095,13125,16894,11073,10441,13212,2995,2658,3644,28,26,38,24,22,32,0,1.2,0.13,0,351,73,376,76,1065,2,6417,1095,1095,,94,6
"""080690028012""","""Fort Collins, CO""",1,1728,824,1923.16,50,60,56,28,35,31,22,25,25,8.28,3.55,1.87,2,2,21995,19297,22300,2,2,3,13324,11961,13308,10180,9210,10114,3098,2718,3141,46,33,52,62,44,71,5.9,0.5,1.53,0.43,2754,43,2831,84,17,83,1124,1400,1607,955,68,32
"""080690011123""","""Fort Collins, CO""",1,1416,508,1005.14,61,73,68,36,45,40,24,27,27,10.43,5.27,2.07,2,2,23759,21081,24065,0,0,0,14626,13106,14664,11277,10137,11274,3347,2970,3390,2,0,0,2,0,1,2.1,0.9,2.52,0.51,9513,91,6840,87,16,59,1145,1813,1813,,96,4
"""080690017061""","""Fort Collins, CO""",1,2609,978,557.52,52,61,57,29,37,32,22,25,25,10.13,17.78,1.87,2,2,22257,19856,22459,0,0,0,13312,11916,13282,10177,9119,10118,3135,2797,3164,0,0,0,0,0,0,5.6,1.9,4.29,1.75,10418,72,13215,89,9,120,1102,1457,1678,1047,65,35
"""080690010092""","""Fort Collins, CO""",1,2058,872,495.07,59,70,65,36,46,40,22,25,25,8.55,15.05,1.88,2,2,21716,19095,21991,1,0,1,13327,11837,13364,10252,9139,10246,3059,2690,3098,16,8,21,22,11,28,4.6,2.9,3.74,1.76,14420,67,19213,90,14,102,1155,1816,1981,1017,83,17
"""080759660001""","""Sterling, CO""",1,2207,777,333755.52,66,77,52,29,36,23,37,41,30,11.02,0.03,2.21,2,2,25525,23147,25656,2,2,2,15672,13978,15996,12048,10686,12351,3596,3262,3614,28,30,31,24,26,27,0.8,0.8,0.53,0,384,81,441,77,541,2,5287,1018,1122,763,71,29
"""080770015022""","""Grand Junction, CO""",1,1816,723,82437.25,73,87,68,40,50,37,33,36,31,10.84,0.1,2.32,2,2,25359,22571,26475,1,1,1,16219,14387,16727,12629,11193,12977,3572,3181,3730,18,13,20,29,22,33,0,1,0.06,0.01,558,86,586,78,1018,2,7638,1655,1655,,98,2
"""080930004002""","""Denver-Aurora-Lakewood, CO""",1,354,101,170874.46,59,70,70,30,38,37,29,32,33,12.22,0.01,2.65,2,3,26982,24085,26762,1,1,1,18937,16933,17874,15111,13526,14086,3802,3393,3770,23,14,18,20,12,16,0,0.7,0.05,0,538,95,614,78,642,2,4756,1646,1646,,100,0
"""080930001001""","""Denver-Aurora-Lakewood, CO""",1,2359,1103,10417.42,53,63,63,28,36,35,25,27,28,9.99,1.06,2.19,2,2,25987,23213,25709,0,0,0,16186,14247,15212,12516,10977,11586,3662,3270,3622,8,0,5,7,0,4,1.2,1.6,0.33,0.11,2647,88,1850,82,99,19,2311,1553,1553,,86,14
"""080919676002""",,1,962,447,84592.11,57,68,65,31,38,35,27,30,30,9.36,0.05,2.27,2,2,24419,21915,25964,2,2,2,16451,14684,16253,12978,11570,12564,3441,3087,3658,32,27,32,27,23,27,0.4,0.4,0.67,0.01,315,88,341,76,425,5,3759,1571,1750,852,80,20
"""081010031031""","""Pueblo, CO""",1,1212,497,1794.09,71,84,56,39,49,30,32,35,26,9.77,2.71,1.85,2,2,22852,20535,24241,0,1,0,13283,11489,14253,10063,8590,10837,3219,2894,3415,1,5,1,2,8,1,3.1,2.6,1.08,0.28,7116,86,7813,87,30,39,1517,1347,1517,775,77,23
"""081010028061""","""Pueblo, CO""",1,1047,375,138588.56,85,101,67,47,59,36,39,43,31,11.41,0.03,2.28,2,2,24690,21847,26149,1,1,1,15896,14112,16734,12409,11027,13038,3478,3079,3684,9,7,12,15,11,19,0,1.2,0.26,0,805,74,744,79,1004,2,6462,1616,1616,,98,2
"""080050056222""","""Denver-Aurora-Lakewood, CO""",1,1175,506,588.75,64,77,77,44,55,54,20,22,23,8.16,7.01,1.8,2,2,20420,18044,20041,6,6,6,13242,11454,12332,10260,8810,9405,2878,2542,2823,105,102,104,89,87,88,7.2,2.1,1.41,0.86,18968,45,20319,91,17,35,1969,2419,3896,1246,44,56
"""080010150001""","""Denver-Aurora-Lakewood, CO""",1,2114,719,869.33,39,45,46,19,24,23,20,21,23,8.33,6.89,1.75,2,2,20556,17715,20288,4,3,4,12990,11016,12187,10010,8449,9246,2897,2496,2858,83,72,84,71,61,71,7.2,3.4,3.47,0.83,22398,14,25665,91,17,51,1273,1045,980,1205,71,29
"""080010085382""","""Denver-Aurora-Lakewood, CO""",1,6252,1956,2184.26,57,68,68,34,43,42,23,25,26,11.13,9.97,2.06,2,2,23861,21147,23554,1,1,1,15143,13042,14221,11759,10050,10883,3363,2979,3318,21,13,20,18,11,17,2.7,2,3.44,0.9,8501,91,7955,87,11,109,788,1874,1883,1756,93,7
"""080010085371""","""Denver-Aurora-Lakewood, CO""",1,6420,1783,2958.12,55,65,66,33,41,40,23,24,26,11.46,6.91,2.03,2,2,23582,21080,23286,0,0,0,14891,12793,13990,11568,9823,10710,3323,2970,3280,0,0,1,0,0,0,2.9,3.4,3.18,0.6,10340,89,11630,88,16,55,1175,1778,1794,1665,88,12
"""080010088021""","""Denver-Aurora-Lakewood, CO""",1,2055,540,1436.53,38,44,45,19,24,24,19,20,22,9.72,3.65,1.67,1,2,20385,17677,20061,2,2,2,12451,10657,11606,9534,8132,8734,2873,2490,2826,45,35,46,38,30,39,7.7,4.1,4.77,0.38,14094,13,21030,90,27,35,1534,1057,1125,1002,45,55
"""080010150002""","""Denver-Aurora-Lakewood, CO""",1,778,391,2738.51,40,47,48,19,23,23,22,23,25,7.82,1.12,1.95,2,2,21503,19318,21195,2,2,2,14233,12222,13359,11157,9451,10328,3030,2721,2986,46,50,46,39,42,39,5.3,3.3,1.16,0.14,24398,66,38020,93,15,71,1208,1022,1134,708,74,26
"""080010095023""","""Denver-Aurora-Lakewood, CO""",1,1156,353,775.22,41,48,49,20,25,25,21,22,24,9.68,4.41,1.87,2,2,20857,18567,20552,5,5,5,13727,11732,12892,10675,9006,9883,2939,2616,2895,113,111,114,96,94,96,6,3.2,2.91,0.46,27982,50,39886,93,14,69,1096,1111,1115,1101,75,25
"""080010095532""","""Denver-Aurora-Lakewood, CO""",1,830,381,1594.33,48,56,57,28,34,34,20,22,23,7.97,1.9,1.84,2,2,20445,18501,20102,2,2,2,13409,11514,12533,10494,8866,9664,2881,2606,2832,34,42,37,29,35,31,6.7,4,3.97,0.24,24611,58,49400,93,14,65,1178,1508,1508,,53,47
"""080050056342""","""Denver-Aurora-Lakewood, CO""",1,1155,665,849.83,41,47,48,21,26,25,20,21,23,5.77,4.51,1.75,2,2,21142,18211,20915,13,12,13,13211,11267,12434,10003,8495,9256,2980,2565,2946,229,207,232,195,176,197,6.8,3.1,4.38,0.78,16188,5,20723,90,22,54,1553,1133,1180,967,78,22
"""080050071013""","""Denver-Aurora-Lakewood, CO""",1,828,349,160158.07,46,54,54,20,25,25,25,28,29,9.6,0.02,2.26,2,2,25592,22961,25335,1,1,1,16532,14774,15535,12899,11520,11943,3607,3235,3569,26,20,24,22,17,20,1.2,1,1.29,0,624,65,741,79,965,1,3992,1115,1282,779,67,33
"""080099646002""",,1,930,395,1303286.99,67,81,51,28,35,20,39,46,31,10.1,0,2.23,2,2,23650,21565,25514,3,3,3,14920,13990,16634,11539,10899,12992,3333,3039,3594,48,52,48,41,44,41,0.1,2.3,0.27,0,239,86,270,74,1878,1,8853,893,1094,447,69,31
"""080130127071""","""Boulder, CO""",1,1657,357,3725.31,67,80,87,46,58,61,21,22,26,8.74,0.84,1.97,2,2,23403,20538,23740,1,0,1,14565,12490,13932,11250,9594,10561,3298,2893,3344,17,3,27,15,2,23,3.8,2.5,3.06,0.1,8270,44,18621,90,33,19,1879,2726,2886,687,93,7
"""080150003002""",,1,828,399,100028.13,80,97,78,48,60,46,32,37,32,9.31,0.04,2.37,2,2,24108,21500,26837,1,1,1,16297,15134,17368,12885,12093,13566,3396,3029,3781,16,12,21,13,10,18,0,0.5,0.05,0,421,100,466,77,813,2,5249,2055,2055,,98,2
"""080770017021""","""Grand Junction, CO""",1,1207,398,2437.94,62,72,57,32,40,29,29,32,28,10.35,1.69,2.04,2,2,24068,21681,25063,1,1,1,14507,12700,15053,11098,9625,11504,3391,3055,3531,19,20,19,31,33,31,2.2,0.1,0.26,0.16,3114,87,1849,84,74,20,2601,1320,1500,832,73,27
"""080130132071""","""Boulder, CO""",1,2056,785,1111.47,47,55,60,26,33,34,21,22,26,9.82,6.94,1.98,2,2,23279,20815,23495,1,1,1,14622,12683,13877,11321,9736,10548,3281,2932,3310,20,15,19,17,13,16,4.4,0.8,14.16,0.71,5927,76,5289,86,20,68,1182,1542,1823,926,69,31
"""080310120101""","""Denver-Aurora-Lakewood, CO""",1,2034,851,402.86,49,58,59,29,36,35,21,22,24,8.17,17.27,1.85,2,2,20981,18368,20661,3,2,3,13598,11563,12758,10586,8926,9790,2944,2576,2898,69,61,69,58,52,58,5.7,4.7,5.12,2.11,25720,55,27527,91,12,120,1460,1572,1685,1127,80,20
"""080350140084""","""Denver-Aurora-Lakewood, CO""",1,2083,735,779.84,61,73,73,38,48,47,23,24,26,10.72,10.11,2.03,2,2,23581,20785,23289,1,1,1,14932,12841,14035,11601,9908,10748,3323,2928,3281,8,5,7,7,4,6,1.8,5.7,2.79,0.94,13761,94,17329,88,20,55,1192,2104,2104,,98,2
"""080350142041""","""Denver-Aurora-Lakewood, CO""",1,3194,1115,6430.67,57,68,68,33,41,40,25,27,28,11.67,2.02,2.22,2,2,25928,23080,25602,0,0,0,16326,14355,15346,12672,11104,11739,3654,3251,3607,0,0,0,0,0,0,0.8,2,2.96,0.17,7337,98,6670,87,82,17,2548,1780,1787,1721,89,11
"""080350140111""","""Denver-Aurora-Lakewood, CO""",1,2124,993,7471.3,52,62,62,31,39,38,21,23,24,8.76,1.16,1.86,2,2,22706,20342,22374,1,1,1,13813,12041,12901,10603,9165,9738,3200,2866,3152,11,10,11,9,9,9,5.1,4.7,9.39,0.13,8166,56,11228,87,97,11,2291,1710,2132,1333,47,53
"""080350139011""","""Denver-Aurora-Lakewood, CO""",1,1170,739,2479.08,46,55,55,29,36,35,18,19,20,7.28,2.17,1.55,1,1,19814,17511,19455,2,2,2,11683,10082,10817,8877,7603,8062,2792,2467,2741,13,13,14,11,11,12,7.9,5.5,2.32,0.3,11640,15,15160,88,59,21,2191,1567,3205,1246,16,84
"""080370006001""","""Edwards, CO""",1,1443,521,159052.56,50,59,63,28,34,37,23,25,26,10.69,0.04,2.23,2,2,25912,23625,23551,2,2,2,16396,14486,14230,12704,11123,10869,3652,3328,3318,40,35,44,18,15,19,3.3,0.7,2.99,0,614,62,753,79,372,1,3288,1656,2246,1145,46,54
"""080410037011""","""Colorado Springs, CO""",1,1722,669,60220.98,63,75,68,35,44,38,28,32,30,11.18,0.12,2.29,2,2,26409,23766,26344,0,0,0,16170,14918,16035,12449,11570,12324,3720,3348,3711,0,0,0,0,0,0,0.3,3.1,0.77,0.01,2294,98,2650,82,309,5,2967,1696,1780,1323,82,18
"""080370004033""","""Edwards, CO""",1,4178,1325,35826.72,47,55,59,24,29,32,23,25,27,11.25,0.42,2.25,2,2,26860,24155,24325,3,2,3,16695,14606,14505,12845,11153,11023,3785,3403,3427,65,51,55,28,22,24,2.8,0.5,2.93,0.04,523,55,632,79,138,7,2297,1420,,1420,76,24
"""080410031003""","""Colorado Springs, CO""",1,567,254,362.19,75,91,81,51,64,55,24,27,26,8.66,6.07,2,2,2,22637,19903,22566,2,1,2,14098,12596,13975,10881,9770,10768,3189,2804,3179,28,22,28,25,20,25,2.8,4.1,1.64,0.7,13720,94,16115,89,7,293,636,2488,2488,,97,3
"""080439782001""","""Cañon City, CO""",1,1632,677,7411.05,59,69,48,27,34,20,31,35,27,9.4,0.86,1.8,2,2,20891,18643,25151,0,0,0,12724,11240,14745,9773,8605,11195,2943,2627,3543,8,8,7,6,7,6,2.9,0.3,3.19,0.09,1475,70,1277,81,82,16,1557,920,980,770,72,28
"""080690016051""","""Fort Collins, CO""",1,4081,1213,3793.71,56,68,63,34,43,38,22,25,25,9.05,2.89,1.87,2,2,22391,19721,22680,0,0,0,13346,11913,13359,10187,9135,10157,3154,2778,3195,4,0,7,6,0,9,5.3,2.4,5.31,0.32,9225,48,17401,90,24,37,1358,1699,1778,1482,73,27
"""080439790003""","""Cañon City, CO""",1,1238,596,486193.9,69,82,56,33,41,25,36,41,31,9.74,0.01,2.13,2,2,21984,19934,25992,2,2,1,14690,13213,16541,11565,10372,12855,3097,2809,3662,28,32,24,24,27,21,0.3,0.6,0.05,0,530,89,528,78,868,2,5357,1115,1236,827,70,30
"""080590098482""","""Denver-Aurora-Lakewood, CO""",1,834,368,4230.37,46,54,54,24,31,30,22,24,25,6.99,0.61,1.89,2,2,23768,21303,23444,1,1,1,14147,12403,13231,10783,9390,9914,3350,3001,3303,15,13,14,12,11,12,4.1,3.6,0.12,0.09,4353,51,4869,85,282,11,2929,1339,2515,285,47,53
"""080590120301""","""Denver-Aurora-Lakewood, CO""",1,780,336,393.51,53,62,62,30,38,37,23,24,26,10.15,8.67,1.99,2,2,24488,22001,24153,1,0,0,14818,12842,13875,11356,9734,10464,3451,3099,3402,11,8,9,9,7,8,3.6,3.1,1.21,0.85,5261,90,4971,85,18,85,1468,1647,1652,1633,73,27
"""080590098084""","""Denver-Aurora-Lakewood, CO""",1,1473,458,17237.42,72,86,86,46,57,56,26,29,30,12.2,0.32,2.35,2,2,26340,23603,26079,0,0,0,17147,15063,16181,13435,11738,12507,3712,3325,3674,0,0,0,0,0,0,0,2.1,1.42,0.03,4207,100,5348,86,375,3,4642,2512,2512,,96,4
"""080590120584""","""Denver-Aurora-Lakewood, CO""",1,329,163,109531.43,,,,,,,28,31,32,10.36,0.02,2.54,2,2,27053,24269,26782,0,0,0,18312,16363,17255,14494,12945,13481,3812,3419,3773,6,0,1,5,0,1,0,1.6,0.1,0,1383,98,1621,81,622,1,4736,,,,90,10
"""080590098271""","""Denver-Aurora-Lakewood, CO""",1,3370,1271,628.3,47,55,56,27,34,33,20,21,22,8.88,17.96,1.77,2,2,19906,17838,19546,2,2,2,12984,11097,12123,10132,8538,9319,2805,2513,2753,46,46,51,39,39,43,7.1,3.5,8.41,2.02,23242,49,26545,91,15,98,1186,1498,1684,1326,48,52
"""080690028013""","""Fort Collins, CO""",1,887,462,1545.02,49,59,55,27,33,30,22,25,25,8.39,2.51,1.88,2,2,22167,19666,22419,2,1,2,13383,12043,13351,10226,9248,10153,3123,2770,3158,34,25,40,47,34,54,5.4,1.8,1.68,0.3,3489,60,3970,85,18,121,1009,1335,1700,679,64,36
"""080690025011""","""Fort Collins, CO""",1,2165,920,8631.22,63,75,70,38,48,42,25,28,27,9.7,1.03,2.06,2,2,24355,21517,24709,0,0,0,14661,13281,14662,11226,10249,11177,3431,3031,3481,3,0,4,4,0,6,3.1,0.3,2.73,0.11,2372,59,2861,85,59,14,2180,1902,2174,582,83,17
"""080690011122""","""Fort Collins, CO""",1,1032,443,481.33,54,64,60,30,37,33,24,27,27,9.68,8.9,2.03,2,2,23367,20844,23627,0,0,0,14366,12871,14391,11069,9929,11058,3292,2936,3328,5,5,4,7,6,6,2.6,1.1,2.22,0.92,12117,96,8564,88,17,74,1120,1485,1496,1408,88,12
"""080770013021""","""Grand Junction, CO""",1,2404,1025,955.2,64,76,60,37,46,34,27,29,26,9.28,9.96,1.89,2,2,22733,20247,23762,1,1,1,13480,11609,14074,10261,8740,10709,3202,2853,3347,16,16,17,27,26,28,3.2,2.1,2.29,1.07,6310,92,4907,85,10,111,965,1520,1599,1027,86,14
"""080899682001""",,1,984,388,11531.88,78,93,51,35,44,21,43,49,30,10.36,0.35,2.03,2,2,23841,21553,26025,0,0,0,13847,12752,15956,10482,9707,12283,3360,3037,3666,6,9,7,5,7,6,1.4,0,0.9,0.03,866,95,672,80,64,21,1930,948,1029,572,82,18
"""080899685002""",,1,533,247,2201.23,73,87,47,35,44,21,37,43,26,9.22,1.03,1.72,2,2,22702,20512,24833,1,1,1,12105,11026,14134,8882,8109,10612,3199,2890,3498,24,27,24,20,23,20,2.5,6.4,0.48,0.11,1945,90,2012,80,40,40,1814,945,1078,531,76,24
"""080899681001""",,1,1055,370,7725.1,65,78,43,26,33,16,39,45,27,10.18,0.49,1.82,2,2,22863,20890,24881,2,2,1,12630,11656,14642,9378,8676,11110,3222,2944,3505,30,36,26,26,31,22,3,0.5,2.84,0.05,766,82,525,78,99,11,2576,707,858,496,58,42
"""081010028063""","""Pueblo, CO""",1,1221,461,61319.8,68,80,54,32,39,24,36,41,30,10.98,0.08,2.13,2,2,24548,22133,25895,1,1,1,15050,13389,15906,11578,10256,12244,3458,3119,3648,13,14,14,22,23,23,0.4,1.1,0.24,0.01,596,84,551,77,590,4,4385,1087,1101,1038,77,23
"""080010078022""","""Denver-Aurora-Lakewood, CO""",1,1240,360,39.03,29,33,34,14,17,17,15,16,17,5.89,54.33,1.36,1,1,13511,11862,13130,14,14,15,9970,8451,9175,7758,6486,7004,1904,1671,1850,308,294,322,262,250,273,9.4,6.8,12.91,9.22,33907,6,59642,92,7,180,664,753,,753,2,98
"""080410046031""","""Colorado Springs, CO""",1,1771,654,54788.15,50,60,54,26,32,28,24,28,26,10.05,0.12,1.97,2,2,24158,21608,24096,1,1,1,14118,13007,13971,10694,9947,10556,3403,3044,3394,21,17,20,18,15,18,3.9,1.2,1.18,0.01,1412,46,1252,81,340,8,3190,1249,1275,1222,51,49
"""080410047061""","""Colorado Springs, CO""",1,5250,1730,1034.95,59,71,64,36,44,39,23,26,25,10.1,16.88,1.92,2,2,22637,19935,22552,2,2,2,13681,12278,13545,10459,9442,10336,3189,2808,3177,33,28,32,29,25,28,3.8,5.1,4.05,1.67,20265,93,13357,88,7,174,777,1732,1713,1863,88,12
"""080410046022""","""Colorado Springs, CO""",1,1010,363,234905.36,55,66,59,26,33,28,29,33,31,10.61,0.02,2.41,2,2,26075,23208,26035,1,0,1,16795,15592,16670,13106,12313,12987,3673,3269,3668,16,9,15,15,8,14,0.2,0.2,0.05,0,849,69,812,80,1230,2,6788,1277,1355,829,85,15
"""081259631004""",,1,1569,581,12332.14,56,65,45,25,31,20,31,34,26,9.57,0.45,1.84,2,2,23810,21604,24098,1,1,1,13410,11852,13780,10039,8788,10367,3354,3044,3395,16,20,18,14,17,16,4.7,1.1,2.15,0.05,1057,60,1067,80,103,17,1275,881,1076,714,46,54
"""080410051063""","""Colorado Springs, CO""",1,2900,982,298.65,61,73,66,38,47,41,23,26,24,9.99,32.84,1.87,2,2,22291,19829,22194,2,2,2,13346,11998,13201,10168,9170,10036,3140,2793,3127,38,35,38,34,31,33,5,4.1,4.64,3.29,18956,92,10139,87,6,244,724,1844,2010,1397,73,27
"""080759661001""","""Sterling, CO""",1,2822,1087,15532.74,70,82,56,34,43,27,36,39,29,11.07,0.77,2.11,2,2,25664,22954,25833,0,0,0,15078,13249,15414,11461,10015,11771,3615,3235,3639,1,0,4,1,0,3,1.2,0.7,1.32,0.07,1798,80,1564,82,114,14,2354,1214,1214,,88,12
"""081059768002""",,1,1031,390,927.54,50,59,39,21,26,15,29,33,24,8.67,3.65,1.63,1,2,21192,19267,22274,2,2,2,11423,10352,12772,8399,7594,9599,2986,2715,3138,38,42,35,32,36,30,6.1,5,2.7,0.42,1077,73,975,78,8,118,537,694,831,547,52,48
"""081170001005""","""Breckenridge, CO""",1,1355,415,979.09,49,58,58,27,34,34,22,24,24,11.96,5.07,2,2,2,25002,21829,22670,4,3,3,14968,12930,13123,11440,9852,9926,3523,3075,3193,4,3,3,167,118,138,5.7,1.7,2.17,0.42,2498,19,2471,83,30,90,1453,1530,1530,,81,19
"""080410043001""","""Colorado Springs, CO""",1,3289,932,1155.8,54,65,59,30,37,32,24,27,26,11.08,8.93,2.01,2,2,23628,21063,23555,2,2,2,14296,12845,14167,10936,9850,10818,3329,2967,3318,31,28,31,28,25,27,2.8,2.3,3.4,0.81,9939,93,5274,86,21,85,1009,1448,1453,1426,83,17
"""080459516004""","""Glenwood Springs, CO""",1,968,372,10204.09,70,85,77,43,54,48,27,31,30,11.77,0.43,2.3,2,2,26868,24109,26484,1,0,1,16280,14970,15969,12494,11573,12238,3785,3396,3731,1,0,0,0,0,0,0.1,1.8,1.89,0.04,850,92,1016,79,392,6,2757,2143,2143,,90,10
"""080459517013""","""Glenwood Springs, CO""",1,1039,465,1947.51,54,65,59,33,42,37,21,23,22,9.34,2.23,1.69,2,2,22701,19947,22275,1,0,1,12388,11143,12027,9189,8333,8889,3198,2810,3138,0,0,0,0,0,0,6.7,6.4,13.22,0.24,3039,24,7320,85,41,41,1965,1660,2161,1161,50,50
"""080659617001""",,1,796,358,7173.26,58,68,49,27,34,23,30,33,26,9.76,0.49,1.93,2,2,23564,21598,23878,1,1,1,13811,12140,14036,10488,9092,10667,3319,3044,3364,4,5,4,4,6,5,4.7,0.3,1.58,0.05,1046,74,956,80,51,22,1407,1033,1272,822,47,53
"""080410067002""","""Colorado Springs, CO""",1,1352,644,511.42,64,77,69,43,54,46,21,24,23,7.42,9.34,1.74,2,2,20044,17873,19948,4,4,4,12349,11058,12201,9454,8473,9317,2824,2518,2810,71,67,73,63,60,65,6.8,4.8,2.64,1.26,11568,65,11658,87,8,186,655,2085,2085,,48,52
"""080870007004""","""Fort Morgan, CO""",1,833,311,398.97,48,55,43,20,24,18,28,30,25,9.21,7.18,1.91,2,2,22762,20400,22617,0,0,0,13620,11811,13653,10413,8937,10467,3207,2875,3186,0,0,0,0,0,0,5.7,0.2,3.89,0.78,2047,77,2256,84,4,197,502,791,,791,69,31
"""081039512002""",,1,925,379,2191.52,40,46,45,18,22,20,22,24,25,9.43,1.63,1.85,2,2,22100,19606,22603,2,2,2,13692,11979,13213,10543,9189,9993,3115,2762,3184,35,28,36,30,24,30,6.3,0.7,2.76,0.17,435,44,580,78,16,67,936,915,1011,785,58,42
"""080410078001""","""Colorado Springs, CO""",1,3050,913,982.59,48,57,51,27,34,29,21,23,22,7.24,6.73,1.71,2,2,19642,17356,19556,4,4,4,12120,10781,11990,9281,8268,9161,2767,2445,2755,72,68,74,65,60,66,6.7,5.9,3.57,0.93,19720,48,26591,90,20,95,1160,1309,1377,1234,52,48
"""080759663001""","""Sterling, CO""",1,1592,470,9921.94,60,70,48,28,35,22,32,35,26,11.09,0.53,1.85,2,2,23897,21526,24041,1,1,1,13466,11861,13785,10079,8807,10375,3366,3033,3387,20,21,23,17,18,20,4.6,1.4,2.26,0.05,1091,53,1035,80,97,13,2276,992,1262,671,54,46
"""080870006002""","""Fort Morgan, CO""",1,499,253,319.49,55,64,49,25,31,23,30,33,27,9.39,7.44,2.03,2,2,24468,21920,24323,0,0,0,14504,12651,14541,11057,9562,11115,3447,3089,3426,0,0,0,0,0,0,4.8,0,3.15,0.79,3593,81,4838,89,8,116,685,1011,1208,495,72,28
"""080859662021""","""Montrose, CO""",1,817,341,7091.59,67,79,56,34,43,28,33,36,29,10.16,0.49,2.04,2,2,23395,20509,25379,1,0,1,14429,12687,15392,11118,9788,11795,3296,2890,3575,15,9,22,13,7,19,1.3,0.1,0.19,0.05,861,54,696,80,263,18,3564,1250,1250,,90,10
"""080410077001""","""Colorado Springs, CO""",1,1516,930,208.07,43,51,46,24,30,26,19,21,20,6.15,27.47,1.56,1,2,18035,15510,17955,6,5,6,11159,9824,11022,8510,7541,8382,2541,2185,2529,108,98,110,96,87,98,8.4,6.3,7.99,4.47,21063,19,23818,89,6,335,676,1166,1379,971,48,52
